id,subject_id,timestamp,utimestamp,latitude,longitude,altitude
100,1,12/23/2018 15:40,1545600099000000,42.3712,-71.1099,17.8702
101,1,12/23/2018 15:40,1545600100000000,42.3712,-71.1099,17.8702
102,1,12/23/2018 15:40,1545600101000000,42.3712,-71.1099,17.8702
103,1,12/23/2018 15:40,1545600102000000,42.3712,-71.1099,17.8702
104,1,12/23/2018 15:40,1545600103000000,42.3712,-71.1099,17.8702
105,1,12/23/2018 15:40,1545600104000000,42.3712,-71.1099,17.8702
106,1,12/23/2018 15:40,1545600105000000,42.3712,-71.1099,17.8702
107,1,12/23/2018 15:40,1545600106000000,42.3712,-71.1099,17.8702
108,1,12/23/2018 15:40,1545600107000000,42.3712,-71.1099,17.8702
109,1,12/23/2018 15:40,1545600108000000,42.3712,-71.1099,17.8702
110,1,12/23/2018 15:40,1545600109000000,42.3712,-71.1099,17.8702
111,1,12/23/2018 15:40,1545600110000000,42.3712,-71.1099,17.8702
112,1,12/23/2018 15:40,1545600111000000,42.3712,-71.1099,17.8702
113,1,12/23/2018 15:40,1545600112000000,42.3712,-71.1099,17.8702
114,1,12/23/2018 15:40,1545600113000000,42.3712,-71.1099,17.8702
115,1,12/23/2018 15:40,1545600114000000,42.3712,-71.1099,17.8702
116,1,12/23/2018 15:40,1545600115000000,42.3712,-71.1099,17.8702
117,1,12/23/2018 15:40,1545600116000000,42.3712,-71.1099,17.8702
118,1,12/23/2018 15:40,1545600117000000,42.3712,-71.1099,17.8702
119,1,12/23/2018 15:40,1545600118000000,42.3712,-71.1099,17.8702
120,1,12/23/2018 15:40,1545600119000000,42.3712,-71.1099,17.8702
121,1,12/23/2018 15:40,1545600120000000,42.3712,-71.1099,17.8702
122,1,12/23/2018 15:40,1545600121000000,42.3712,-71.1099,17.8702
123,1,12/23/2018 15:40,1545600122000000,42.3712,-71.1099,17.8702
124,1,12/23/2018 15:40,1545600123000000,42.3712,-71.1099,17.8702
125,1,12/23/2018 15:40,1545600124000000,42.3712,-71.1099,17.8702
126,1,12/23/2018 15:40,1545600125000000,42.3712,-71.1099,17.8702
127,1,12/23/2018 15:40,1545600126000000,42.3712,-71.1099,17.8702
128,1,12/23/2018 15:40,1545600127000000,42.3712,-71.1099,17.8702
129,1,12/23/2018 15:40,1545600128000000,42.3712,-71.1099,17.8702
130,1,12/23/2018 15:40,1545600129000000,42.3712,-71.1099,17.8702
131,1,12/23/2018 15:40,1545600130000000,42.3712,-71.1099,17.8702
132,1,12/23/2018 15:40,1545600131000000,42.3712,-71.1099,17.8702
133,1,12/23/2018 15:40,1545600132000000,42.3712,-71.1099,17.8702
134,1,12/23/2018 15:40,1545600133000000,42.3712,-71.1099,17.8702
135,1,12/23/2018 15:40,1545600134000000,42.3712,-71.1099,17.8702
136,1,12/23/2018 15:40,1545600135000000,42.3712,-71.1099,17.8702
137,1,12/23/2018 15:40,1545600136000000,42.3712,-71.1099,17.8702
138,1,12/23/2018 15:40,1545600137000000,42.3712,-71.1099,17.8702
139,1,12/23/2018 15:40,1545600138000000,42.3712,-71.1099,17.8702
140,1,12/23/2018 15:40,1545600139000000,42.3712,-71.1099,17.8702
141,1,12/23/2018 15:40,1545600140000000,42.3712,-71.1099,17.8702
142,1,12/23/2018 15:40,1545600141000000,42.3712,-71.1099,17.8702
143,1,12/23/2018 15:40,1545600142000000,42.3712,-71.1099,17.8702
144,1,12/23/2018 15:40,1545600143000000,42.3712,-71.1099,17.8702
145,1,12/23/2018 15:40,1545600144000000,42.3712,-71.1099,17.8702
146,1,12/23/2018 15:41,1545600145000000,42.3712,-71.1099,17.8702
147,1,12/23/2018 15:41,1545600146000000,42.3712,-71.1099,17.8702
148,1,12/23/2018 15:41,1545600147000000,42.3712,-71.1099,17.8702
149,1,12/23/2018 15:41,1545600148000000,42.3712,-71.1099,17.8702
150,1,12/23/2018 15:41,1545600149000000,42.3712,-71.1099,17.8702
151,1,12/23/2018 15:41,1545600150000000,42.3712,-71.1099,17.8702
152,1,12/23/2018 15:41,1545600151000000,42.3712,-71.1099,17.8702
153,1,12/23/2018 15:41,1545600152000000,42.3712,-71.1099,17.8702
154,1,12/23/2018 15:41,1545600153000000,42.3712,-71.1099,17.8702
155,1,12/23/2018 15:41,1545600154000000,42.3712,-71.1099,17.8702
156,1,12/23/2018 15:41,1545600155000000,42.3712,-71.1099,17.8702
157,1,12/23/2018 15:41,1545600156000000,42.3712,-71.1099,17.8702
158,1,12/23/2018 15:41,1545600157000000,42.3712,-71.1099,17.8702
159,1,12/23/2018 15:41,1545600158000000,42.3712,-71.1099,17.8702
160,1,12/23/2018 15:41,1545600159000000,42.3712,-71.1099,17.8702
161,1,12/23/2018 15:41,1545600160000000,42.3712,-71.1099,17.8702
162,1,12/23/2018 15:41,1545600161000000,42.3712,-71.1099,17.8702
163,1,12/23/2018 15:41,1545600162000000,42.3712,-71.1099,17.8702
164,1,12/23/2018 15:41,1545600163000000,42.3712,-71.1099,17.8702
165,1,12/23/2018 15:41,1545600164000000,42.3712,-71.1099,17.8702
166,1,12/23/2018 15:41,1545600165000000,42.3712,-71.1099,17.8702
167,1,12/23/2018 15:41,1545600166000000,42.3712,-71.1099,17.8702
168,1,12/23/2018 15:41,1545600167000000,42.3712,-71.1099,17.8702
169,1,12/23/2018 15:41,1545600168000000,42.3712,-71.1099,17.8702
170,1,12/23/2018 15:41,1545600169000000,42.3712,-71.1099,17.8702
171,1,12/23/2018 15:41,1545600170000000,42.3712,-71.1099,17.8702
172,1,12/23/2018 15:41,1545600171000000,42.3712,-71.1099,17.8702
173,1,12/23/2018 15:41,1545600172000000,42.3712,-71.1099,17.8702
174,1,12/23/2018 15:41,1545600173000000,42.3712,-71.1099,17.8702
175,1,12/23/2018 15:41,1545600174000000,42.3712,-71.1099,17.8702
176,1,12/23/2018 15:41,1545600175000000,42.3712,-71.1099,17.8702
177,1,12/23/2018 15:41,1545600176000000,42.3712,-71.1099,17.8702
178,1,12/23/2018 15:41,1545600177000000,42.3712,-71.1099,17.8702
179,1,12/23/2018 15:41,1545600178000000,42.3712,-71.1099,17.8702
180,1,12/23/2018 15:41,1545600179000000,42.3712,-71.1099,17.8702
181,1,12/23/2018 15:41,1545600180000000,42.3712,-71.1099,17.8702
182,1,12/23/2018 15:41,1545600181000000,42.3712,-71.1099,17.8702
183,1,12/23/2018 15:41,1545600182000000,42.3712,-71.1099,17.8702
184,1,12/23/2018 15:41,1545600183000000,42.3712,-71.1099,17.8702
185,1,12/23/2018 15:41,1545600184000000,42.3712,-71.1099,17.8702
186,1,12/23/2018 15:41,1545600185000000,42.3712,-71.1099,17.8702
187,1,12/23/2018 15:41,1545600186000000,42.3712,-71.1099,17.8702
188,1,12/23/2018 15:41,1545600187000000,42.3712,-71.1099,17.8702
189,1,12/23/2018 15:41,1545600188000000,42.3712,-71.1099,17.8702
190,1,12/23/2018 15:41,1545600189000000,42.3712,-71.1098,17.8736
191,1,12/23/2018 15:41,1545600190000000,42.3712,-71.1099,17.8564
192,1,12/23/2018 15:41,1545600191000000,42.3712,-71.1099,17.8292
193,1,12/23/2018 15:41,1545600192000000,42.3712,-71.1099,17.8268
194,1,12/23/2018 15:41,1545600193000000,42.3712,-71.1098,17.8058
195,1,12/23/2018 15:41,1545600194000000,42.3712,-71.1098,17.8231
196,1,12/23/2018 15:41,1545600195000000,42.3712,-71.1098,17.8685
197,1,12/23/2018 15:41,1545600196000000,42.3712,-71.1098,17.9221
198,1,12/23/2018 15:41,1545600197000000,42.3712,-71.1099,17.9385
199,1,12/23/2018 15:41,1545600198000000,42.3712,-71.1099,17.9074
200,1,12/23/2018 15:41,1545600199000000,42.3712,-71.1099,17.8425
201,1,12/23/2018 15:41,1545600200000000,42.3712,-71.1099,17.8125
202,1,12/23/2018 15:41,1545600201000000,42.3712,-71.1099,17.7912
203,1,12/23/2018 15:42,1545600202000000,42.3712,-71.1099,17.7923
204,1,12/23/2018 15:42,1545600203000000,42.3712,-71.1099,17.7716
205,1,12/23/2018 15:42,1545600204000000,42.3712,-71.1099,17.7614
206,1,12/23/2018 15:42,1545600205000000,42.3712,-71.1099,17.7519
207,1,12/23/2018 15:42,1545600206000000,42.3712,-71.1099,17.7519
208,1,12/23/2018 15:42,1545600207000000,42.3712,-71.1099,17.7611
209,1,12/23/2018 15:42,1545600208000000,42.3712,-71.1099,17.7687
210,1,12/23/2018 15:42,1545600209000000,42.3712,-71.1099,17.752
211,1,12/23/2018 15:42,1545600210000000,42.3712,-71.1099,17.7648
212,1,12/23/2018 15:42,1545600211000000,42.3712,-71.1099,17.7773
213,1,12/23/2018 15:42,1545600212000000,42.3712,-71.1099,17.7755
214,1,12/23/2018 15:42,1545600213000000,42.3712,-71.1099,17.8005
215,1,12/23/2018 15:42,1545600214000000,42.3712,-71.1099,17.8317
216,1,12/23/2018 15:42,1545600215000000,42.3712,-71.1099,17.8795
217,1,12/23/2018 15:42,1545600216000000,42.3712,-71.1099,17.9542
218,1,12/23/2018 15:42,1545600217000000,42.3712,-71.1099,18.0114
219,1,12/23/2018 15:42,1545600218000000,42.3712,-71.1099,18.0462
220,1,12/23/2018 15:42,1545600219000000,42.3712,-71.1099,18.077
221,1,12/23/2018 15:42,1545600220000000,42.3712,-71.1099,18.1398
222,1,12/23/2018 15:42,1545600221000000,42.3711,-71.1099,18.204
223,1,12/23/2018 15:42,1545600222000000,42.3711,-71.1099,18.2756
224,1,12/23/2018 15:42,1545600223000000,42.3711,-71.1099,18.2857
225,1,12/23/2018 15:42,1545600224000000,42.3711,-71.1099,18.3017
226,1,12/23/2018 15:42,1545600225000000,42.3711,-71.1099,18.2788
227,1,12/23/2018 15:42,1545600226000000,42.3711,-71.1099,18.2798
228,1,12/23/2018 15:42,1545600227000000,42.3711,-71.1099,18.2812
229,1,12/23/2018 15:42,1545600228000000,42.3711,-71.1099,18.2908
230,1,12/23/2018 15:42,1545600229000000,42.3711,-71.1099,18.3007
231,1,12/23/2018 15:42,1545600230000000,42.3711,-71.1099,18.3007
232,1,12/23/2018 15:42,1545600231000000,42.3711,-71.1099,18.3007
233,1,12/23/2018 15:42,1545600232000000,42.3711,-71.1099,18.3007
234,1,12/23/2018 15:42,1545600233000000,42.3711,-71.1099,18.3007
235,1,12/23/2018 15:42,1545600234000000,42.3711,-71.1099,18.3007
236,1,12/23/2018 15:42,1545600235000000,42.3711,-71.1099,18.3007
237,1,12/23/2018 15:42,1545600236000000,42.3711,-71.1099,18.3007
238,1,12/23/2018 15:42,1545600237000000,42.3711,-71.1099,18.3007
239,1,12/23/2018 15:42,1545600238000000,42.3711,-71.1099,18.3007
240,1,12/23/2018 15:42,1545600239000000,42.3711,-71.1099,18.3007
241,1,12/23/2018 15:42,1545600240000000,42.3711,-71.1099,18.3856
242,1,12/23/2018 15:42,1545600241000000,42.3711,-71.1099,18.3865
243,1,12/23/2018 15:42,1545600242000000,42.3711,-71.1099,18.3837
244,1,12/23/2018 15:42,1545600243000000,42.3711,-71.1099,18.3665
245,1,12/23/2018 15:42,1545600244000000,42.3711,-71.1099,18.3421
246,1,12/23/2018 15:42,1545600245000000,42.3711,-71.1099,18.3383
247,1,12/23/2018 15:42,1545600246000000,42.3711,-71.1099,18.3373
248,1,12/23/2018 15:42,1545600247000000,42.3711,-71.1099,18.276
249,1,12/23/2018 15:42,1545600248000000,42.3711,-71.1099,18.2413
250,1,12/23/2018 15:42,1545600249000000,42.3711,-71.1099,18.225
251,1,12/23/2018 15:42,1545600250000000,42.3711,-71.1099,18.2236
252,1,12/23/2018 15:42,1545600251000000,42.3711,-71.1099,18.2552
253,1,12/23/2018 15:42,1545600252000000,42.3711,-71.1099,18.2792
254,1,12/23/2018 15:42,1545600253000000,42.3711,-71.1099,18.293
255,1,12/23/2018 15:42,1545600254000000,42.3711,-71.1099,18.2833
256,1,12/23/2018 15:42,1545600255000000,42.3711,-71.1099,18.3164
257,1,12/23/2018 15:42,1545600256000000,42.3711,-71.1099,18.3344
258,1,12/23/2018 15:42,1545600257000000,42.3711,-71.1099,18.3543
259,1,12/23/2018 15:42,1545600258000000,42.3711,-71.1098,18.3663
260,1,12/23/2018 15:43,1545600259000000,42.3711,-71.1098,18.3556
261,1,12/23/2018 15:43,1545600260000000,42.3711,-71.1098,18.3584
262,1,12/23/2018 15:43,1545600261000000,42.3712,-71.1098,18.3365
263,1,12/23/2018 15:43,1545600262000000,42.3712,-71.1098,18.3138
264,1,12/23/2018 15:43,1545600263000000,42.3712,-71.1098,18.2838
265,1,12/23/2018 15:43,1545600264000000,42.3712,-71.1098,18.2422
266,1,12/23/2018 15:43,1545600265000000,42.3712,-71.1098,18.2373
267,1,12/23/2018 15:43,1545600266000000,42.3712,-71.1098,18.1909
268,1,12/23/2018 15:43,1545600267000000,42.3712,-71.1098,18.1767
269,1,12/23/2018 15:43,1545600268000000,42.3712,-71.1098,18.1446
270,1,12/23/2018 15:43,1545600269000000,42.3712,-71.1098,18.1169
271,1,12/23/2018 15:43,1545600270000000,42.3712,-71.1098,18.1105
272,1,12/23/2018 15:43,1545600271000000,42.3712,-71.1098,18.1041
273,1,12/23/2018 15:43,1545600272000000,42.3712,-71.1098,18.0975
274,1,12/23/2018 15:43,1545600273000000,42.3712,-71.1098,18.096
275,1,12/23/2018 15:43,1545600274000000,42.3712,-71.1097,18.1003
276,1,12/23/2018 15:43,1545600275000000,42.3712,-71.1097,18.1035
277,1,12/23/2018 15:43,1545600276000000,42.3712,-71.1097,18.1121
278,1,12/23/2018 15:43,1545600277000000,42.3712,-71.1097,18.125
279,1,12/23/2018 15:43,1545600278000000,42.3712,-71.1097,18.1398
280,1,12/23/2018 15:43,1545600279000000,42.3712,-71.1097,18.1604
281,1,12/23/2018 15:43,1545600280000000,42.3712,-71.1097,18.1872
282,1,12/23/2018 15:43,1545600281000000,42.3712,-71.1097,18.2211
283,1,12/23/2018 15:43,1545600282000000,42.3712,-71.1096,18.2465
284,1,12/23/2018 15:43,1545600283000000,42.3712,-71.1096,18.2882
285,1,12/23/2018 15:43,1545600284000000,42.3712,-71.1096,18.3479
286,1,12/23/2018 15:43,1545600285000000,42.3712,-71.1096,18.3999
287,1,12/23/2018 15:43,1545600286000000,42.3712,-71.1096,18.4311
288,1,12/23/2018 15:43,1545600287000000,42.3712,-71.1096,18.4404
289,1,12/23/2018 15:43,1545600288000000,42.3712,-71.1096,18.4584
290,1,12/23/2018 15:43,1545600289000000,42.3712,-71.1096,18.4591
291,1,12/23/2018 15:43,1545600290000000,42.3712,-71.1096,18.4552
292,1,12/23/2018 15:43,1545600291000000,42.3712,-71.1096,18.4641
293,1,12/23/2018 15:43,1545600292000000,42.3712,-71.1096,18.4469
294,1,12/23/2018 15:43,1545600293000000,42.3712,-71.1096,18.4251
295,1,12/23/2018 15:43,1545600294000000,42.3712,-71.1096,18.3886
296,1,12/23/2018 15:43,1545600295000000,42.3712,-71.1096,18.3591
297,1,12/23/2018 15:43,1545600296000000,42.3712,-71.1096,18.3639
298,1,12/23/2018 15:43,1545600297000000,42.3712,-71.1096,18.3767
299,1,12/23/2018 15:43,1545600298000000,42.3712,-71.1096,18.396
300,1,12/23/2018 15:43,1545600299000000,42.3712,-71.1096,18.4422
301,1,12/23/2018 15:43,1545600300000000,42.3712,-71.1096,18.4369
302,1,12/23/2018 15:43,1545600301000000,42.3712,-71.1096,18.4418
303,1,12/23/2018 15:43,1545600302000000,42.3712,-71.1096,18.4622
304,1,12/23/2018 15:43,1545600303000000,42.3712,-71.1096,18.4525
305,1,12/23/2018 15:43,1545600304000000,42.3712,-71.1097,18.3816
306,1,12/23/2018 15:43,1545600305000000,42.3712,-71.1097,18.3649
307,1,12/23/2018 15:43,1545600306000000,42.3712,-71.1097,18.335
308,1,12/23/2018 15:43,1545600307000000,42.3712,-71.1097,18.3365
309,1,12/23/2018 15:43,1545600308000000,42.3712,-71.1097,18.2954
310,1,12/23/2018 15:43,1545600309000000,42.3712,-71.1097,18.2857
311,1,12/23/2018 15:43,1545600310000000,42.3712,-71.1097,18.2798
312,1,12/23/2018 15:43,1545600311000000,42.3712,-71.1097,18.2628
313,1,12/23/2018 15:43,1545600312000000,42.3712,-71.1097,18.2341
314,1,12/23/2018 15:43,1545600313000000,42.3712,-71.1097,18.2224
315,1,12/23/2018 15:43,1545600314000000,42.3712,-71.1097,18.2204
316,1,12/23/2018 15:43,1545600315000000,42.3712,-71.1097,18.2226
317,1,12/23/2018 15:43,1545600316000000,42.3712,-71.1097,18.2076
318,1,12/23/2018 15:44,1545600317000000,42.3712,-71.1097,18.1642
319,1,12/23/2018 15:44,1545600318000000,42.3712,-71.1097,18.1263
320,1,12/23/2018 15:44,1545600319000000,42.3712,-71.1098,18.0884
321,1,12/23/2018 15:44,1545600320000000,42.3712,-71.1098,18.0688
322,1,12/23/2018 15:44,1545600321000000,42.3712,-71.1098,18.0724
323,1,12/23/2018 15:44,1545600322000000,42.3712,-71.1098,18.0825
324,1,12/23/2018 15:44,1545600323000000,42.3712,-71.1098,18.055
325,1,12/23/2018 15:44,1545600324000000,42.3712,-71.1098,18.0571
326,1,12/23/2018 15:44,1545600325000000,42.3712,-71.1098,18.0491
327,1,12/23/2018 15:44,1545600326000000,42.3712,-71.1098,18.0552
328,1,12/23/2018 15:44,1545600327000000,42.3712,-71.1098,18.0668
329,1,12/23/2018 15:44,1545600328000000,42.3712,-71.1098,18.0908
330,1,12/23/2018 15:44,1545600329000000,42.3712,-71.1098,18.1012
331,1,12/23/2018 15:44,1545600330000000,42.3712,-71.1098,18.105
332,1,12/23/2018 15:44,1545600331000000,42.3712,-71.1098,18.1202
333,1,12/23/2018 15:44,1545600332000000,42.3712,-71.1098,18.1878
334,1,12/23/2018 15:44,1545600333000000,42.3712,-71.1098,18.1832
335,1,12/23/2018 15:44,1545600334000000,42.3712,-71.1098,18.1165
336,1,12/23/2018 15:44,1545600335000000,42.3712,-71.1098,18.0175
337,1,12/23/2018 15:44,1545600336000000,42.3712,-71.1098,17.9409
338,1,12/23/2018 15:44,1545600337000000,42.3712,-71.1098,17.9324
339,1,12/23/2018 15:44,1545600338000000,42.3712,-71.1098,17.9212
340,1,12/23/2018 15:44,1545600339000000,42.3712,-71.1098,17.9152
341,1,12/23/2018 15:44,1545600340000000,42.3712,-71.1098,17.9054
342,1,12/23/2018 15:44,1545600341000000,42.3712,-71.1098,17.8993
343,1,12/23/2018 15:44,1545600342000000,42.3712,-71.1098,17.9384
344,1,12/23/2018 15:44,1545600343000000,42.3712,-71.1098,17.9072
345,1,12/23/2018 15:44,1545600344000000,42.3712,-71.1098,17.865
346,1,12/23/2018 15:44,1545600345000000,42.3712,-71.1098,17.8458
347,1,12/23/2018 15:44,1545600346000000,42.3712,-71.1098,17.8193
348,1,12/23/2018 15:44,1545600347000000,42.3712,-71.1099,17.8057
349,1,12/23/2018 15:44,1545600348000000,42.3712,-71.1099,17.8308
350,1,12/23/2018 15:44,1545600349000000,42.3712,-71.1099,17.8533
351,1,12/23/2018 15:44,1545600350000000,42.3712,-71.1099,17.8802
352,1,12/23/2018 15:44,1545600351000000,42.3712,-71.1099,17.9178
353,1,12/23/2018 15:44,1545600352000000,42.3712,-71.1099,17.9196
354,1,12/23/2018 15:44,1545600353000000,42.3712,-71.1099,17.9286
355,1,12/23/2018 15:44,1545600354000000,42.3712,-71.1099,17.9209
356,1,12/23/2018 15:44,1545600355000000,42.3712,-71.1099,17.9246
357,1,12/23/2018 15:44,1545600356000000,42.3712,-71.1099,17.9277
358,1,12/23/2018 15:44,1545600357000000,42.3712,-71.1099,17.9107
359,1,12/23/2018 15:44,1545600358000000,42.3712,-71.1099,17.9046
360,1,12/23/2018 15:44,1545600359000000,42.3712,-71.1099,17.8886
361,1,12/23/2018 15:44,1545600360000000,42.3712,-71.1099,17.8715
362,1,12/23/2018 15:44,1545600361000000,42.3712,-71.1099,17.8169
363,1,12/23/2018 15:44,1545600362000000,42.3712,-71.1099,17.7644
364,1,12/23/2018 15:44,1545600363000000,42.3713,-71.1099,17.7167
365,1,12/23/2018 15:44,1545600364000000,42.3713,-71.1099,17.6645
366,1,12/23/2018 15:44,1545600365000000,42.3713,-71.1099,17.6458
367,1,12/23/2018 15:44,1545600366000000,42.3713,-71.1099,17.6325
